,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
3335,11650.0,779.0,31,569,2005.0,4,0,4,2.0,231212.0,0,0,1,0,12,6
3336,392.0,585.0,44,595,2013.0,4,1,2,1.8,114526.0,0,1,1,0,14,12
3337,35269.0,1017.0,18,745,2017.0,4,1,1,2.0,150563.0,0,1,1,0,1,4
3338,18669.0,862.0,18,411,2011.0,6,1,1,2.5,65564.0,0,1,1,0,12,4
3339,314.0,765.0,42,812,2015.0,4,1,4,2.0,118848.0,0,0,1,0,11,12
3340,39201.0,780.0,47,448,2019.0,8,1,4,1.4,5000.0,0,1,1,0,7,16
3341,21652.0,730.0,18,86,2016.0,8,1,1,1.6,107393.0,0,1,1,0,14,4
3342,7997.0,836.0,9,481,2010.0,8,1,1,2.0,53223.0,0,1,1,0,7,4
3343,16480.0,707.0,18,745,2011.0,4,1,1,2.0,245312.0,0,1,1,0,12,4
3344,27284.0,777.0,44,200,2014.0,8,1,4,2.5,113600.0,0,1,1,0,12,8
3345,2666.0,753.0,22,548,2012.0,8,1,4,2.4,150246.0,0,1,1,0,3,12
3346,4704.0,738.0,6,268,2017.0,8,1,4,1.4,150453.0,0,1,1,0,14,12
3347,29711.0,924.0,41,633,2011.0,4,1,1,2.7,121649.0,0,1,1,0,12,4
3348,2822.0,779.0,32,511,2002.0,8,0,4,1.2,181000.0,0,1,1,1,10,12
3349,23659.0,691.0,17,340,2017.0,3,1,4,1.3,49000.0,0,1,1,0,1,4
3350,16308.0,779.0,44,595,2010.0,3,0,2,1.8,185000.0,3,1,1,0,12,6
3351,22894.0,779.0,18,310,2014.0,8,1,4,1.8,112000.0,2,1,1,0,7,10
3352,19601.0,629.0,18,310,2015.0,8,1,3,1.6,35607.0,0,1,1,0,14,4
3353,20071.0,779.0,44,595,2012.0,3,1,2,1.8,150000.0,3,1,1,1,12,8
3354,7213.0,779.0,6,269,2003.0,3,0,4,1.3,160000.0,0,1,1,1,11,2
3355,31361.0,862.0,3,35,2013.0,8,1,4,2.8,108800.0,2,2,1,0,14,4
3356,70.0,779.0,18,310,2013.0,8,1,4,1.8,120000.0,0,1,1,0,4,8
3357,15555.0,836.0,41,91,2010.0,8,1,1,2.0,201000.0,0,1,1,0,12,4
3358,13360.0,707.0,18,655,2011.0,4,1,1,2.0,52876.0,0,1,1,0,12,4
3359,18817.0,779.0,44,595,2011.0,3,1,4,1.8,139300.0,0,1,1,0,14,6
3360,12544.0,779.0,28,292,2004.0,8,0,1,2.2,259000.0,2,2,1,0,12,10
3361,26770.0,629.0,18,310,2015.0,8,1,4,1.6,97896.0,0,1,1,0,2,4
3362,31653.0,891.0,18,745,2016.0,4,1,1,2.0,41674.0,0,1,1,0,7,4
3363,35846.0,877.0,18,745,2017.0,4,1,1,1.7,114886.0,0,1,1,0,14,4
3364,20165.0,765.0,18,672,2015.0,8,1,4,2.0,14368.0,0,1,1,0,1,4
3365,549.0,586.0,44,595,2012.0,3,1,2,1.8,297496.0,0,1,1,0,11,12
3366,27924.0,891.0,6,554,2016.0,4,1,3,2.0,114058.0,0,1,1,0,14,4
3367,15681.0,586.0,44,610,2012.0,3,0,2,1.8,129202.0,0,1,1,0,2,10
3368,20385.0,779.0,44,601,2012.0,3,0,2,1.5,177120.0,0,1,1,0,11,12
3369,470.0,780.0,6,268,2019.0,8,1,4,1.4,17507.0,0,1,1,0,3,12
3370,26491.0,595.0,44,101,2015.0,3,1,4,1.5,67971.0,0,1,1,0,14,4
3371,38894.0,891.0,18,745,2016.0,4,1,1,2.0,116887.0,0,1,1,0,1,4
3372,12858.0,779.0,33,107,2008.0,9,0,1,1.7,157000.0,1,1,1,0,0,6
3373,7840.0,961.0,6,215,2009.0,4,1,1,2.0,76559.0,0,1,1,0,1,4
3374,14113.0,779.0,12,46,2012.0,8,1,4,1.4,137600.0,1,1,0,0,3,8
3375,26186.0,730.0,18,746,2016.0,4,0,4,1.6,52294.0,0,0,1,0,12,10
3376,13015.0,640.0,13,379,2013.0,8,0,4,2.0,91779.0,0,1,1,0,12,0
3377,41161.0,891.0,18,672,2016.0,8,1,4,2.0,77462.0,0,1,1,0,1,4
3378,25716.0,779.0,30,260,2013.0,4,1,4,1.6,123000.0,2,0,1,0,2,6
3379,23207.0,642.0,18,745,2012.0,4,1,1,2.0,122603.0,0,1,1,0,7,4
3380,6272.0,760.0,6,268,2010.0,8,1,4,1.8,74806.0,0,1,1,0,1,4
3381,1333.0,585.0,25,183,2013.0,8,1,2,1.8,0.0,0,1,1,0,11,0
3382,19757.0,583.0,32,463,2011.0,4,0,4,1.6,55000.0,2,0,1,0,7,8
3383,2195.0,645.0,18,310,2011.0,8,1,4,1.8,308501.0,0,1,1,0,2,12
3384,18817.0,639.0,13,379,2014.0,8,1,4,2.0,151846.0,0,1,1,0,7,0
3385,14062.0,966.0,18,396,2009.0,1,1,4,2.0,119021.0,0,1,1,0,7,4
3386,13172.0,645.0,18,310,2011.0,8,0,4,1.8,150000.0,2,1,1,0,13,6
3387,13172.0,765.0,13,357,2015.0,3,0,4,2.0,217600.0,0,1,1,0,14,8
3388,80.0,779.0,31,569,2007.0,4,0,4,2.0,180000.0,0,0,1,0,11,2
3389,10349.0,928.0,33,257,2007.0,3,0,4,1.4,180000.0,1,1,1,0,1,8
3390,20385.0,650.0,6,268,2016.0,8,0,4,1.4,13120.0,2,1,1,0,14,12
3391,8154.0,779.0,28,147,2003.0,1,1,3,1.8,160000.0,0,2,0,0,5,6
3392,15210.0,586.0,44,595,2012.0,3,1,2,1.8,72288.0,0,1,1,0,11,7
3393,43592.0,779.0,6,789,2016.0,3,1,5,1.5,84000.0,0,1,1,0,12,12
3394,6586.0,746.0,44,595,2009.0,3,1,2,1.5,173213.0,0,1,1,0,14,12
3395,22947.0,707.0,41,477,2011.0,4,1,1,2.0,114570.0,0,1,1,0,14,4
3396,9408.0,645.0,13,735,2011.0,2,0,1,1.8,219123.0,1,1,1,0,12,8
3397,13297.0,707.0,18,672,2011.0,8,1,4,2.0,149000.0,0,1,1,0,12,4
3398,21953.0,781.0,44,200,2012.0,8,0,4,2.5,102088.0,0,1,1,0,7,0
3399,941.0,639.0,18,310,2014.0,8,1,4,2.0,122566.0,0,1,1,0,12,12
3400,7840.0,779.0,43,435,2005.0,3,0,4,1.3,190000.0,1,1,1,0,12,4
3401,28830.0,707.0,18,745,2011.0,4,1,1,2.0,144166.0,0,1,1,0,1,4
3402,32929.0,779.0,44,200,2016.0,8,0,2,2.5,140000.0,0,1,1,0,2,12
3403,30420.0,924.0,44,250,2017.0,8,1,4,1.8,12865.0,2,1,1,0,0,12
3404,41055.0,891.0,18,655,2016.0,4,1,1,2.0,123178.0,0,1,1,0,2,4
3405,11604.0,843.0,44,595,2008.0,3,1,2,1.5,198000.0,3,1,1,0,1,6
3406,15994.0,779.0,28,289,2005.0,8,1,0,1.8,187323.0,0,2,1,0,12,6
3407,8154.0,779.0,33,112,1999.0,8,0,4,1.6,200000.0,1,1,1,0,12,4
3408,23521.0,1024.0,44,629,2010.0,4,1,4,2.5,109534.0,2,0,1,0,14,10
3409,7840.0,843.0,44,595,2008.0,3,1,2,1.5,204000.0,0,1,1,0,5,8
3410,14269.0,707.0,22,548,2011.0,8,1,4,2.0,41283.0,0,1,1,0,1,4
3411,6899.0,779.0,33,107,1999.0,2,0,4,1.6,202966.0,1,1,1,0,2,4
3412,41538.0,749.0,17,228,2014.0,1,1,4,2.4,58000.0,0,1,1,0,1,4
3413,23521.0,585.0,44,595,2013.0,3,1,2,1.8,161600.0,0,1,1,0,11,16
3414,43815.0,640.0,18,655,2013.0,4,1,1,2.0,156000.0,0,1,1,0,3,4
3415,25396.0,595.0,44,101,2015.0,3,1,4,1.5,52959.0,0,1,1,0,15,4
3416,44545.0,877.0,18,745,2017.0,4,1,1,1.7,130039.0,0,1,1,0,14,4
3417,24123.0,836.0,18,745,2010.0,4,1,1,2.0,164578.0,0,1,1,0,7,4
3418,30596.0,924.0,41,633,2011.0,4,1,1,2.7,131391.0,0,1,1,0,1,4
3419,17562.0,779.0,44,595,2010.0,3,1,4,1.8,111111.0,3,1,1,0,1,4
3420,17876.0,584.0,44,253,2014.0,8,1,4,1.8,66239.0,0,1,1,0,14,8
3421,20068.0,843.0,6,215,2015.0,4,1,1,2.2,63116.0,0,1,1,0,12,4
3422,21953.0,779.0,47,448,2013.0,8,1,2,1.4,132399.0,2,1,1,0,12,8
3423,8781.0,779.0,31,233,2005.0,3,0,4,1.5,104000.0,2,1,1,1,12,5
3424,4704.0,779.0,17,228,2000.0,3,0,4,1.5,185000.0,3,1,1,1,10,2
3425,6586.0,779.0,33,107,2000.0,8,0,1,2.0,262140.0,0,1,1,0,6,2
3426,2038.0,765.0,22,123,2015.0,8,1,4,2.0,125621.0,0,1,1,0,12,12
3427,22580.0,779.0,13,329,2010.0,4,0,2,2.5,150000.0,3,0,1,0,14,12
3428,5700.0,779.0,28,66,2001.0,8,0,4,1.6,0.0,0,1,1,1,1,4
3429,9408.0,779.0,31,569,2004.0,4,0,4,2.0,250000.0,0,0,1,0,12,2
3430,627.0,642.0,43,653,2012.0,8,1,4,2.0,267184.0,0,0,1,0,1,0
3431,17559.0,1017.0,18,310,2017.0,8,1,4,2.0,66000.0,0,1,1,0,12,12
3432,19914.0,1017.0,18,672,2017.0,8,1,3,2.0,238025.0,0,1,1,0,14,4
3433,20385.0,640.0,13,329,2013.0,4,1,4,2.0,111000.0,0,1,1,0,4,10
3434,10976.0,779.0,44,625,2002.0,4,1,0,2.0,200000.0,0,0,1,0,14,4
3435,1900.0,779.0,17,340,2003.0,3,0,4,1.3,161000.0,3,1,1,1,14,2
3436,35567.0,751.0,17,228,2013.0,1,1,4,2.4,103929.0,0,1,1,0,2,4
3437,3136.0,784.0,13,379,2017.0,8,1,4,1.5,77368.0,0,1,1,0,5,12
3438,17876.0,900.0,11,278,2015.0,8,1,4,2.4,111000.0,2,1,1,0,7,10
3439,13350.0,779.0,44,101,2013.0,8,0,2,1.5,1000.0,0,1,1,1,14,6
3440,10036.0,639.0,18,672,2014.0,8,1,3,2.0,349773.0,0,1,1,0,12,4
3441,16741.0,836.0,41,91,2010.0,4,1,1,2.0,268065.0,0,1,1,0,14,4
3442,11290.0,779.0,44,595,2006.0,8,1,2,1.5,168000.0,0,1,1,0,1,2
3443,13172.0,779.0,44,595,2008.0,3,1,2,1.5,156000.0,3,1,1,0,14,6
3444,14113.0,779.0,44,595,2010.0,8,0,2,1.8,243200.0,0,1,1,0,12,6
3445,6272.0,779.0,13,357,2004.0,2,0,1,1.8,200000.0,1,1,1,0,12,4
3446,25089.0,880.0,32,473,2018.0,4,0,4,1.6,4363.0,0,1,1,0,7,0
3447,40.0,779.0,17,340,2005.0,3,0,4,1.5,150000.0,0,1,1,1,7,4
3448,14740.0,986.0,31,558,2010.0,4,0,4,2.4,228800.0,0,1,1,0,11,6
3449,16621.0,781.0,44,208,2012.0,8,0,2,2.5,177000.0,2,1,1,0,1,10
3450,21012.0,779.0,44,595,2013.0,3,0,2,1.8,55000.0,0,1,1,0,7,12
3451,9408.0,779.0,32,798,2002.0,4,1,4,2.0,196000.0,0,0,1,1,14,2
3452,7527.0,779.0,33,112,2000.0,9,0,0,1.6,300000.0,1,1,1,0,14,4
3453,10036.0,761.0,44,595,2010.0,3,0,2,1.8,119000.0,0,1,1,0,11,8
3454,39891.0,770.0,18,745,2016.0,4,1,1,1.7,137445.0,0,1,1,0,1,4
3455,13485.0,779.0,44,595,2008.0,3,0,4,1.5,291200.0,0,1,1,0,14,8
3456,21639.0,831.0,18,310,2017.0,8,1,4,1.6,16687.0,0,1,1,0,7,4
3457,17876.0,764.0,22,548,2015.0,8,1,4,2.0,35841.0,0,1,1,0,1,4
3458,251.0,753.0,18,672,2012.0,8,1,2,2.4,259184.0,0,1,1,0,12,12
3459,38229.0,877.0,18,745,2017.0,4,1,1,1.7,150377.0,0,1,1,0,14,4
3460,16621.0,706.0,22,695,2011.0,4,1,1,2.0,98641.0,0,1,1,0,12,4
3461,16088.0,836.0,18,396,2010.0,1,1,4,2.0,100000.0,0,1,1,0,7,4
3462,32904.0,640.0,18,655,2013.0,4,1,1,2.0,224077.0,0,1,1,0,14,4
3463,7213.0,779.0,27,286,2003.0,3,0,0,1.4,185000.0,1,1,1,0,2,4
3464,28423.0,730.0,6,554,2016.0,4,1,1,1.6,66603.0,0,1,1,0,14,4
3465,4704.0,779.0,11,539,2002.0,8,0,4,2.0,104000.0,0,1,1,0,11,0
3466,16621.0,862.0,42,366,2011.0,4,0,4,2.5,145000.0,2,0,1,0,4,12
3467,34497.0,779.0,27,189,2014.0,4,1,4,2.5,94000.0,2,0,1,0,1,6
3468,7840.0,828.0,17,228,2020.0,8,1,4,1.5,4494.0,0,1,1,0,7,12
3469,7840.0,779.0,28,147,1999.0,8,1,0,2.3,300000.0,0,2,1,0,12,4
3470,9408.0,779.0,2,76,2004.0,8,1,4,1.8,224000.0,1,0,1,0,1,8
3471,470.0,730.0,32,463,2016.0,4,1,4,1.6,44210.0,0,0,1,0,12,0
3472,8467.0,994.0,44,595,2008.0,3,1,2,1.8,0.0,0,1,1,0,7,10
3473,17249.0,779.0,17,340,2012.0,3,1,4,1.5,125000.0,3,1,1,1,1,4
3474,13172.0,779.0,44,595,2007.0,8,0,2,1.5,108000.0,3,1,1,0,11,4
3475,8781.0,779.0,32,726,2005.0,8,0,4,1.5,12000.0,0,1,1,1,12,2
3476,18817.0,779.0,13,329,2007.0,4,1,2,2.3,180000.0,3,0,1,0,7,12
3477,7527.0,583.0,6,268,2011.0,8,1,4,1.6,43221.0,0,1,1,0,14,4
3478,43868.0,730.0,41,91,2016.0,4,1,4,1.6,64071.0,0,1,1,0,2,4
3479,17249.0,779.0,17,265,2006.0,4,0,4,2.4,117000.0,0,0,1,0,12,6
3480,24302.0,640.0,6,215,2013.0,4,1,1,2.0,118103.0,0,1,1,0,7,4
3481,9408.0,779.0,17,265,1999.0,4,0,4,2.0,1700.0,0,0,1,1,14,3
3482,4861.0,1024.0,44,625,2010.0,4,1,4,2.5,320704.0,0,1,1,0,12,12
3483,12231.0,761.0,13,735,2010.0,2,0,1,1.8,208000.0,1,1,1,0,8,2
3484,16621.0,779.0,28,777,2006.0,6,0,1,2.2,188000.0,1,2,1,1,14,2
3485,11099.0,966.0,6,481,2009.0,8,1,1,2.0,158267.0,0,1,1,0,14,4
3486,7840.0,779.0,33,113,2000.0,8,0,4,1.6,165000.0,1,1,1,0,6,4
3487,32311.0,836.0,41,633,2012.0,4,1,1,2.7,80876.0,0,1,1,0,1,4
3488,7683.0,779.0,17,340,2003.0,3,0,4,1.3,186000.0,0,1,1,1,12,5
3489,24148.0,836.0,2,622,2010.0,4,1,4,2.0,18000.0,0,0,1,0,14,6
3490,37476.0,891.0,18,655,2016.0,4,1,1,2.0,185011.0,0,1,1,0,14,4
3491,2195.0,585.0,18,310,2013.0,8,1,4,1.8,141603.0,0,1,1,0,2,12
3492,21953.0,781.0,44,200,2012.0,8,1,4,2.5,114000.0,2,1,1,0,12,12
3493,9408.0,639.0,47,448,2014.0,8,1,4,2.0,185000.0,2,1,1,0,7,8
3494,10036.0,843.0,44,595,2008.0,3,1,2,1.5,67000.0,3,1,1,0,12,10
3495,549.0,639.0,2,74,2014.0,8,1,4,2.0,162032.0,0,1,1,0,1,0
3496,17562.0,779.0,13,329,2008.0,4,1,2,2.3,240000.0,0,0,1,0,1,4
3497,22266.0,779.0,32,463,2012.0,4,0,4,1.6,95111.0,2,0,1,0,14,12
3498,10349.0,836.0,18,672,2010.0,8,1,4,2.0,90000.0,0,1,1,0,7,4
3499,9800.0,790.0,6,481,2009.0,8,1,4,1.6,219236.0,0,1,1,0,1,4
3500,15681.0,779.0,42,490,2004.0,8,0,4,2.0,27000.0,2,0,1,1,2,10
3501,6429.0,779.0,17,228,2001.0,3,0,4,1.4,220000.0,1,1,0,0,5,2
3502,46101.0,765.0,40,545,2015.0,8,0,1,2.0,139000.0,2,0,1,0,7,10
3503,6429.0,641.0,22,548,2012.0,8,1,4,2.0,51232.0,0,1,1,0,1,4
3504,392.0,986.0,44,200,2010.0,8,1,2,2.4,277840.0,0,1,1,0,14,12
3505,29586.0,639.0,18,745,2014.0,4,1,1,2.0,153935.0,0,1,1,0,1,4
3506,6899.0,779.0,44,625,2004.0,4,0,4,1.5,200000.0,0,0,1,1,5,12
3507,12544.0,779.0,17,440,2012.0,8,1,2,1.5,45000.0,0,1,1,1,1,6
3508,31248.0,640.0,18,745,2013.0,4,1,1,2.0,89461.0,0,1,1,0,7,4
3509,8154.0,779.0,27,506,2003.0,6,0,3,2.3,125000.0,0,1,1,1,12,2
3510,21326.0,779.0,44,200,2013.0,8,1,4,2.5,121600.0,0,1,1,0,2,6
3511,9095.0,779.0,32,726,2005.0,3,1,4,1.5,140000.0,0,0,1,1,1,6
3512,2822.0,779.0,11,539,2000.0,8,0,4,2.0,112300.0,0,1,1,0,0,4
3513,1019.0,765.0,28,172,2015.0,8,1,4,2.0,74939.0,0,1,1,0,7,12
3514,19757.0,779.0,29,513,2009.0,4,1,2,2.5,261000.0,0,1,1,0,12,10
3515,18817.0,779.0,44,595,2010.0,3,1,2,1.8,156000.0,3,1,1,0,7,10
3516,17700.0,779.0,13,732,2007.0,5,0,1,2.2,231000.0,1,1,0,0,14,1
3517,14454.0,583.0,18,426,2011.0,3,1,4,1.6,188244.0,0,1,1,0,14,4
3518,18826.0,836.0,41,91,2010.0,4,1,1,2.0,144879.0,0,1,1,0,1,4
3519,14500.0,697.0,47,448,2015.0,8,0,4,1.8,56000.0,2,1,1,0,14,8
3520,14426.0,779.0,44,101,2012.0,3,0,4,1.5,140000.0,0,1,1,1,13,4
3521,15063.0,836.0,18,655,2010.0,4,1,1,2.0,57700.0,0,1,1,0,14,4
3522,28225.0,639.0,3,35,2014.0,8,1,4,2.0,56000.0,2,2,1,0,14,0
3523,15367.0,765.0,18,672,2015.0,8,1,3,2.0,312519.0,0,1,1,0,12,4
3524,34184.0,779.0,13,732,2013.0,2,0,1,2.2,147000.0,1,1,1,0,14,4
3525,27755.0,764.0,22,548,2016.0,8,1,1,1.7,30178.0,0,1,1,0,14,4
3526,7500.0,779.0,40,543,2009.0,3,0,4,2.0,305000.0,1,1,1,0,14,4
3527,7370.0,779.0,17,340,2004.0,3,0,4,1.3,136000.0,0,1,1,1,13,5
3528,11563.0,645.0,9,481,2011.0,8,1,4,1.8,93000.0,0,1,1,0,7,4
3529,22580.0,779.0,44,200,2013.0,8,1,4,2.5,108000.0,0,1,1,0,12,12
3530,8624.0,779.0,28,140,2002.0,8,0,4,2.0,200000.0,1,2,1,0,2,4
3531,40.0,779.0,44,601,2013.0,3,0,4,1.5,123000.0,0,1,1,0,14,2
3532,3136.0,690.0,6,507,2016.0,8,1,4,1.5,238784.0,0,1,1,0,1,12
3533,23500.0,779.0,32,463,2013.0,4,1,4,1.6,120000.0,2,0,1,0,14,8
3534,37984.0,765.0,41,633,2015.0,4,1,1,2.0,147366.0,0,1,1,0,7,4
3535,3400.0,779.0,42,366,2000.0,2,0,4,2.0,1000.0,1,0,1,1,12,4
3536,13956.0,779.0,12,49,2011.0,3,1,4,1.4,180800.0,0,1,0,0,11,6
3537,25816.0,934.0,32,100,2015.0,8,0,4,2.5,145000.0,0,1,1,0,1,10
3538,16465.0,779.0,44,601,2012.0,3,0,2,1.5,129788.0,3,1,1,0,7,0
3539,28241.0,642.0,18,745,2012.0,4,1,1,2.0,162300.0,0,1,1,0,1,4
3540,13438.0,584.0,6,268,2014.0,8,1,4,1.8,149621.0,0,1,1,0,12,4
3541,28328.0,639.0,18,745,2014.0,4,1,1,2.0,138451.0,0,1,1,0,14,4
3542,10663.0,779.0,32,798,2000.0,4,0,4,2.0,290000.0,0,0,1,0,0,4
3543,21953.0,640.0,41,477,2013.0,4,1,1,2.0,81025.0,0,1,1,0,14,4
3544,40983.0,730.0,41,91,2016.0,4,1,1,1.6,26757.0,0,1,1,0,2,4
3545,26814.0,781.0,47,453,2018.0,8,0,4,1.4,6380.0,0,1,1,0,14,8
3546,24462.0,777.0,44,200,2014.0,8,1,4,2.5,74000.0,2,1,1,0,7,0
3547,23935.0,640.0,18,745,2013.0,4,1,1,2.0,170062.0,0,1,1,0,1,4
3548,10976.0,639.0,13,357,2014.0,8,0,4,2.0,54000.0,0,1,1,0,7,4
3549,9408.0,779.0,17,340,2006.0,3,0,4,1.5,140000.0,3,1,1,1,1,4
3550,25387.0,595.0,17,340,2015.0,3,1,4,1.5,87573.0,0,1,1,0,1,4
3551,627.0,1017.0,17,228,2017.0,8,1,4,2.0,69088.0,0,1,1,0,2,12
3552,9095.0,779.0,17,340,2005.0,8,0,4,1.5,148000.0,3,1,1,0,6,2
3553,11920.0,779.0,17,346,2008.0,3,0,4,1.5,147290.0,0,1,1,1,12,4
3554,6899.0,779.0,42,366,2000.0,4,0,0,2.0,165339.0,0,0,1,1,4,2
3555,9314.0,893.0,18,426,2008.0,3,1,4,1.6,62337.0,0,1,1,0,1,4
3556,30420.0,781.0,44,212,2012.0,8,1,4,2.5,75000.0,2,1,1,0,14,12
3557,24462.0,777.0,44,200,2014.0,8,1,4,2.5,108000.0,2,1,1,0,1,10
3558,17562.0,779.0,44,200,2013.0,8,1,4,2.5,90000.0,0,1,1,0,4,12
3559,13485.0,843.0,44,595,2008.0,3,0,2,1.5,212000.0,3,1,1,0,12,8
3560,5000.0,779.0,8,164,2006.0,8,0,1,1.6,0.0,1,1,1,0,2,4
3561,16894.0,836.0,41,91,2010.0,4,1,1,2.0,125005.0,0,1,1,0,12,4
3562,392.0,777.0,44,200,2014.0,8,1,4,2.5,312786.0,0,1,1,0,7,12
3563,3300.0,779.0,46,18,1999.0,4,0,4,1.7,10000.0,1,0,0,0,14,0
3564,10036.0,779.0,3,29,2001.0,1,0,4,2.0,164000.0,0,2,0,0,12,6
3565,22580.0,779.0,32,463,2012.0,9,1,4,1.6,84000.0,0,1,1,0,7,6
3566,11143.0,583.0,18,86,2011.0,8,1,1,1.6,70560.0,0,1,1,0,14,4
3567,43576.0,730.0,41,91,2016.0,4,1,1,1.6,59197.0,0,1,1,0,14,4
3568,11422.0,790.0,18,310,2009.0,8,1,4,1.6,133207.0,0,1,1,0,1,4
3569,37006.0,779.0,3,35,2014.0,8,1,4,2.0,54000.0,2,2,1,0,1,12
3570,3600.0,724.0,46,16,2010.0,8,1,4,1.7,64098.0,1,2,1,0,12,4
3571,11290.0,891.0,18,672,2016.0,8,1,3,2.0,292837.0,0,1,1,0,12,4
3572,12720.0,586.0,6,268,2012.0,8,1,4,1.8,163063.0,0,1,1,0,14,4
3573,15718.0,687.0,18,310,2010.0,8,1,4,1.6,115528.0,0,1,1,0,1,4
3574,43134.0,1018.0,21,407,2011.0,4,1,1,3.0,132255.0,0,1,1,0,12,4
3575,18531.0,583.0,18,310,2011.0,8,1,4,1.6,163693.0,0,1,1,0,7,4
3576,21395.0,629.0,18,426,2015.0,3,1,1,1.6,170000.0,0,1,1,0,14,4
3577,16894.0,642.0,6,554,2012.0,4,1,1,2.0,156802.0,0,1,1,0,5,4
3578,15994.0,779.0,44,601,2012.0,3,0,2,1.5,2000.0,3,1,1,0,1,8
3579,21953.0,779.0,13,732,2007.0,5,0,1,2.5,200000.0,1,2,1,0,14,2
3580,30.0,779.0,32,542,2005.0,3,0,4,1.5,0.0,0,1,1,1,7,4
3581,19757.0,765.0,13,385,2015.0,8,1,4,2.0,66196.0,0,1,1,0,12,8
3582,15837.0,640.0,13,160,2013.0,3,1,2,2.0,72857.0,0,1,1,0,11,8
3583,19089.0,583.0,18,310,2011.0,8,1,4,1.6,77483.0,0,1,1,0,12,4
3584,8778.0,836.0,41,91,2010.0,4,1,1,2.0,83424.0,0,1,1,0,11,4
3585,39201.0,749.0,17,265,2014.0,4,1,4,2.4,144000.0,2,0,1,0,14,10
3586,9600.0,779.0,44,785,2008.0,8,0,4,1.3,141000.0,0,1,1,1,7,8
3587,35344.0,639.0,18,655,2014.0,4,1,1,2.0,129927.0,0,1,1,0,1,4
3588,32377.0,640.0,18,655,2013.0,4,1,1,2.0,195630.0,0,1,1,0,7,4
3589,20786.0,642.0,18,745,2012.0,4,1,1,2.0,139000.0,0,1,1,0,14,4
3590,50.0,779.0,44,101,2014.0,8,1,2,1.5,10000.0,0,1,1,1,12,4
3591,12074.0,843.0,17,340,2008.0,3,0,4,1.5,200000.0,2,1,1,0,8,8
3592,12231.0,730.0,18,762,2016.0,1,1,4,1.6,42000.0,1,1,1,0,11,0
3593,12617.0,583.0,18,310,2011.0,8,1,4,1.6,75586.0,0,1,1,0,12,4
3594,17876.0,779.0,44,595,2010.0,8,1,2,1.8,141000.0,3,1,1,0,5,10
3595,17249.0,779.0,17,325,2006.0,6,1,4,2.4,185792.0,0,1,1,1,14,0
3596,8781.0,658.0,33,257,2009.0,2,0,1,1.3,210000.0,1,1,1,0,14,2
3597,38894.0,639.0,18,655,2014.0,4,1,1,2.0,147343.0,0,1,1,0,7,4
3598,7840.0,779.0,42,490,2001.0,8,0,4,2.0,112000.0,2,0,1,1,2,2
3599,18503.0,730.0,18,310,2016.0,8,1,3,1.6,28332.0,0,1,1,0,12,4
3600,11917.0,761.0,6,268,2010.0,8,1,4,1.8,120000.0,2,1,1,0,1,6
3601,44134.0,831.0,41,91,2017.0,4,1,1,1.6,67000.0,0,1,1,0,6,4
3602,1.0,779.0,33,107,1999.0,8,1,4,1.6,122231.0,1,1,1,0,12,4
3603,42171.0,880.0,41,91,2018.0,4,1,1,1.6,74221.0,0,1,1,0,2,4
3604,9408.0,994.0,13,731,2008.0,2,0,1,1.8,121000.0,1,1,1,0,14,4
3605,28225.0,779.0,44,200,2013.0,8,0,2,2.4,126400.0,0,1,1,0,1,12
3606,15681.0,779.0,47,393,2010.0,3,0,4,2.0,10000.0,1,1,1,0,13,12
3607,4704.0,779.0,42,366,2000.0,9,0,0,2.5,267200.0,0,0,1,0,12,2
3608,14740.0,779.0,44,101,2012.0,3,0,2,1.5,144000.0,0,1,1,1,14,8
3609,18240.0,687.0,18,310,2010.0,8,1,4,1.6,100230.0,0,1,1,0,1,4
3610,19444.0,779.0,47,406,2011.0,3,0,1,2.0,151000.0,2,1,1,0,1,8
3611,19121.0,583.0,18,310,2011.0,8,1,4,1.6,123593.0,0,1,1,0,12,4
3612,36692.0,779.0,3,42,2014.0,1,1,4,2.0,94950.0,2,2,0,0,1,12
3613,1411.0,751.0,18,672,2013.0,8,1,4,2.4,145568.0,0,1,1,0,1,12
3614,21181.0,642.0,18,672,2012.0,8,1,4,2.0,118643.0,0,1,1,0,12,4
3615,7840.0,779.0,36,0,2003.0,8,0,1,2.2,200000.0,1,1,1,0,1,0
3616,15060.0,765.0,18,672,2015.0,8,1,3,2.0,143522.0,0,1,1,0,12,4
3617,20385.0,779.0,44,625,2013.0,4,0,4,2.5,94000.0,2,0,1,0,14,10
3618,27000.0,779.0,13,379,2014.0,8,1,5,2.0,68700.0,3,1,1,0,7,8
3619,7840.0,779.0,17,340,2003.0,3,0,4,1.3,157000.0,3,1,1,1,11,2
3620,15681.0,1017.0,18,310,2017.0,8,0,4,2.0,38000.0,0,1,1,0,14,8
3621,627.0,862.0,13,329,2011.0,4,1,4,2.5,209814.0,0,0,1,0,8,12
3622,30.0,779.0,17,340,2003.0,3,0,4,1.3,126000.0,0,1,1,1,11,4
3623,20814.0,642.0,18,745,2012.0,4,1,1,2.0,168462.0,0,1,1,0,1,4
3624,6115.0,779.0,47,451,2001.0,8,0,4,2.0,290826.0,0,1,1,0,12,6
